fecha_fallecimiento,departamento,n,corte
2020-08-14,LAMBAYEQUE,11,2020-08-31
2020-08-14,LIMA,94,2020-08-31
2020-08-14,LORETO,1,2020-08-31
2020-08-14,MADRE DE DIOS,2,2020-08-31
2020-08-14,MOQUEGUA,3,2020-08-31
2020-08-14,PASCO,2,2020-08-31
2020-08-14,PIURA,9,2020-08-31
2020-08-14,PUNO,8,2020-08-31
2020-08-14,SAN MARTIN,3,2020-08-31
2020-08-14,TACNA,2,2020-08-31
2020-08-15,ANCASH,7,2020-08-31
2020-08-15,AREQUIPA,8,2020-08-31
2020-08-15,AYACUCHO,2,2020-08-31
2020-08-15,CAJAMARCA,1,2020-08-31
2020-08-15,CALLAO,6,2020-08-31
2020-08-15,CUSCO,4,2020-08-31
2020-08-15,HUANUCO,2,2020-08-31
2020-08-15,ICA,5,2020-08-31
2020-08-15,JUNIN,7,2020-08-31
2020-08-15,LA LIBERTAD,7,2020-08-31
2020-08-15,LAMBAYEQUE,1,2020-08-31
2020-08-15,LIMA,71,2020-08-31
2020-08-15,MADRE DE DIOS,1,2020-08-31
2020-08-15,MOQUEGUA,5,2020-08-31
2020-08-15,PASCO,2,2020-08-31
2020-08-15,PIURA,3,2020-08-31
2020-08-15,PUNO,6,2020-08-31
2020-08-15,SAN MARTIN,3,2020-08-31
2020-08-15,TACNA,1,2020-08-31
2020-08-16,ANCASH,6,2020-08-31
2020-08-16,APURIMAC,2,2020-08-31
2020-08-16,AREQUIPA,13,2020-08-31
2020-08-16,AYACUCHO,1,2020-08-31
2020-08-16,CAJAMARCA,3,2020-08-31
2020-08-16,CALLAO,5,2020-08-31
2020-08-16,CUSCO,6,2020-08-31
2020-08-16,HUANCAVELICA,2,2020-08-31
2020-08-16,HUANUCO,1,2020-08-31
2020-08-16,ICA,13,2020-08-31
2020-08-16,JUNIN,6,2020-08-31
2020-08-16,LA LIBERTAD,14,2020-08-31
2020-08-16,LAMBAYEQUE,7,2020-08-31
2020-08-16,LIMA,91,2020-08-31
2020-08-16,LORETO,3,2020-08-31
2020-08-16,MADRE DE DIOS,1,2020-08-31
2020-08-16,MOQUEGUA,2,2020-08-31
2020-08-16,PIURA,8,2020-08-31
2020-08-16,PUNO,7,2020-08-31
2020-08-16,SAN MARTIN,2,2020-08-31
2020-08-16,TACNA,3,2020-08-31
2020-08-16,TUMBES,1,2020-08-31
2020-08-16,UCAYALI,3,2020-08-31
2020-08-17,ANCASH,11,2020-08-31
2020-08-17,AREQUIPA,18,2020-08-31
2020-08-17,AYACUCHO,1,2020-08-31
2020-08-17,CAJAMARCA,3,2020-08-31
2020-08-17,CALLAO,12,2020-08-31
2020-08-17,CUSCO,5,2020-08-31
2020-08-17,HUANUCO,1,2020-08-31
2020-08-17,ICA,12,2020-08-31
2020-08-17,JUNIN,2,2020-08-31
2020-08-17,LA LIBERTAD,4,2020-08-31
2020-08-17,LAMBAYEQUE,2,2020-08-31
2020-08-17,LIMA,83,2020-08-31
2020-08-17,LORETO,2,2020-08-31
2020-08-17,MOQUEGUA,5,2020-08-31
2020-08-17,PIURA,4,2020-08-31
2020-08-17,PUNO,6,2020-08-31
2020-08-17,SAN MARTIN,3,2020-08-31
2020-08-17,TACNA,2,2020-08-31
2020-08-17,UCAYALI,1,2020-08-31
2020-08-18,ANCASH,4,2020-08-31
2020-08-18,AREQUIPA,7,2020-08-31
2020-08-18,AYACUCHO,5,2020-08-31
2020-08-18,CAJAMARCA,2,2020-08-31
2020-08-18,CALLAO,2,2020-08-31
2020-08-18,CUSCO,6,2020-08-31
2020-08-18,HUANCAVELICA,1,2020-08-31
2020-08-18,HUANUCO,5,2020-08-31
2020-08-18,ICA,6,2020-08-31
2020-08-18,JUNIN,4,2020-08-31
2020-08-18,LA LIBERTAD,2,2020-08-31
2020-08-18,LAMBAYEQUE,3,2020-08-31
2020-08-18,LIMA,46,2020-08-31
2020-08-18,LORETO,1,2020-08-31
2020-08-18,MOQUEGUA,2,2020-08-31
2020-08-18,PASCO,1,2020-08-31
2020-08-18,PIURA,5,2020-08-31
2020-08-18,PUNO,8,2020-08-31
2020-08-18,SAN MARTIN,2,2020-08-31
2020-08-18,TACNA,4,2020-08-31
2020-08-19,ANCASH,3,2020-08-31
2020-08-19,APURIMAC,1,2020-08-31
2020-08-19,AREQUIPA,9,2020-08-31
2020-08-19,AYACUCHO,1,2020-08-31
2020-08-19,CAJAMARCA,4,2020-08-31
2020-08-19,CALLAO,5,2020-08-31
2020-08-19,CUSCO,10,2020-08-31
2020-08-19,HUANUCO,4,2020-08-31
2020-08-19,ICA,2,2020-08-31
2020-08-19,JUNIN,3,2020-08-31
2020-08-19,LA LIBERTAD,8,2020-08-31
2020-08-19,LAMBAYEQUE,1,2020-08-31
2020-08-19,LIMA,66,2020-08-31
2020-08-19,LORETO,2,2020-08-31
2020-08-19,MOQUEGUA,3,2020-08-31
2020-08-19,PIURA,5,2020-08-31
2020-08-19,PUNO,10,2020-08-31
2020-08-19,TACNA,2,2020-08-31
2020-08-19,UCAYALI,1,2020-08-31
2020-08-20,ANCASH,4,2020-08-31
2020-08-20,APURIMAC,1,2020-08-31
2020-08-20,AREQUIPA,17,2020-08-31
2020-08-20,AYACUCHO,3,2020-08-31
2020-08-20,CAJAMARCA,1,2020-08-31
2020-08-20,CALLAO,13,2020-08-31
2020-08-20,CUSCO,12,2020-08-31
2020-08-20,HUANCAVELICA,1,2020-08-31
2020-08-20,HUANUCO,1,2020-08-31
2020-08-20,ICA,14,2020-08-31
2020-08-20,JUNIN,8,2020-08-31
2020-08-20,LA LIBERTAD,11,2020-08-31
2020-08-20,LAMBAYEQUE,3,2020-08-31
2020-08-20,LIMA,107,2020-08-31
2020-08-20,MOQUEGUA,1,2020-08-31
2020-08-20,PASCO,1,2020-08-31
2020-08-20,PIURA,7,2020-08-31
2020-08-20,SAN MARTIN,3,2020-08-31
2020-08-20,TACNA,2,2020-08-31
2020-08-20,UCAYALI,1,2020-08-31
2020-08-21,AMAZONAS,2,2020-08-31
2020-08-21,ANCASH,4,2020-08-31
2020-08-21,APURIMAC,1,2020-08-31
2020-08-21,AREQUIPA,12,2020-08-31
2020-08-21,AYACUCHO,1,2020-08-31
2020-08-21,CAJAMARCA,3,2020-08-31
2020-08-21,CALLAO,6,2020-08-31
2020-08-21,CUSCO,8,2020-08-31
2020-08-21,HUANCAVELICA,2,2020-08-31
2020-08-21,HUANUCO,3,2020-08-31
2020-08-21,ICA,6,2020-08-31
2020-08-21,JUNIN,7,2020-08-31
2020-08-21,LA LIBERTAD,7,2020-08-31
2020-08-21,LAMBAYEQUE,6,2020-08-31
2020-08-21,LIMA,82,2020-08-31
2020-08-21,LORETO,2,2020-08-31
2020-08-21,MOQUEGUA,3,2020-08-31
2020-08-21,PASCO,1,2020-08-31
2020-08-21,PIURA,6,2020-08-31
2020-08-21,PUNO,6,2020-08-31
2020-08-21,SAN MARTIN,4,2020-08-31
2020-08-21,TACNA,5,2020-08-31
2020-08-21,UCAYALI,1,2020-08-31
2020-08-22,ANCASH,4,2020-08-31
2020-08-22,AREQUIPA,10,2020-08-31
2020-08-22,AYACUCHO,4,2020-08-31
2020-08-22,CAJAMARCA,3,2020-08-31
2020-08-22,CALLAO,9,2020-08-31
2020-08-22,CUSCO,7,2020-08-31
2020-08-22,HUANCAVELICA,3,2020-08-31
2020-08-22,HUANUCO,3,2020-08-31
2020-08-22,ICA,7,2020-08-31
2020-08-22,JUNIN,12,2020-08-31
2020-08-22,LA LIBERTAD,4,2020-08-31
2020-08-22,LAMBAYEQUE,3,2020-08-31
2020-08-22,LIMA,112,2020-08-31
2020-08-22,LORETO,1,2020-08-31
2020-08-22,MADRE DE DIOS,1,2020-08-31
2020-08-22,MOQUEGUA,8,2020-08-31
2020-08-22,PASCO,1,2020-08-31
2020-08-22,PIURA,7,2020-08-31
2020-08-22,PUNO,5,2020-08-31
2020-08-22,SAN MARTIN,1,2020-08-31
2020-08-22,TACNA,3,2020-08-31
2020-08-22,TUMBES,2,2020-08-31
2020-08-23,ANCASH,6,2020-08-31
2020-08-23,APURIMAC,2,2020-08-31
2020-08-23,AREQUIPA,5,2020-08-31
2020-08-23,CAJAMARCA,4,2020-08-31
2020-08-23,CALLAO,7,2020-08-31
2020-08-23,CUSCO,3,2020-08-31
2020-08-23,HUANCAVELICA,4,2020-08-31
2020-08-23,HUANUCO,4,2020-08-31
2020-08-23,ICA,3,2020-08-31
2020-08-23,JUNIN,5,2020-08-31
2020-08-23,LA LIBERTAD,7,2020-08-31
2020-08-23,LAMBAYEQUE,2,2020-08-31
2020-08-23,LIMA,75,2020-08-31
2020-08-23,LORETO,3,2020-08-31
2020-08-23,MOQUEGUA,4,2020-08-31
2020-08-23,PASCO,2,2020-08-31
2020-08-23,PIURA,2,2020-08-31
2020-08-23,PUNO,9,2020-08-31
2020-08-23,TACNA,1,2020-08-31
2020-08-23,TUMBES,1,2020-08-31
2020-08-23,UCAYALI,1,2020-08-31
2020-08-24,AMAZONAS,2,2020-08-31
2020-08-24,ANCASH,4,2020-08-31
2020-08-24,AREQUIPA,12,2020-08-31
2020-08-24,AYACUCHO,2,2020-08-31
2020-08-24,CAJAMARCA,2,2020-08-31
2020-08-24,CALLAO,6,2020-08-31
2020-08-24,CUSCO,9,2020-08-31
2020-08-24,HUANCAVELICA,4,2020-08-31
2020-08-24,HUANUCO,2,2020-08-31
2020-08-24,ICA,5,2020-08-31
2020-08-24,JUNIN,8,2020-08-31
2020-08-24,LA LIBERTAD,14,2020-08-31
2020-08-24,LAMBAYEQUE,2,2020-08-31
2020-08-24,LIMA,99,2020-08-31
2020-08-24,MOQUEGUA,2,2020-08-31
2020-08-24,PASCO,1,2020-08-31
2020-08-24,PIURA,4,2020-08-31
2020-08-24,PUNO,4,2020-08-31
2020-08-24,SAN MARTIN,2,2020-08-31
2020-08-24,TACNA,3,2020-08-31
2020-08-24,TUMBES,1,2020-08-31
2020-08-25,ANCASH,3,2020-08-31
2020-08-25,AREQUIPA,11,2020-08-31
2020-08-25,AYACUCHO,2,2020-08-31
2020-08-25,CAJAMARCA,2,2020-08-31
2020-08-25,CALLAO,6,2020-08-31
2020-08-25,CUSCO,7,2020-08-31
2020-08-25,HUANUCO,1,2020-08-31
2020-08-25,ICA,3,2020-08-31
2020-08-25,JUNIN,3,2020-08-31
2020-08-25,LA LIBERTAD,4,2020-08-31
2020-08-25,LAMBAYEQUE,2,2020-08-31
2020-08-25,LIMA,55,2020-08-31
2020-08-25,MOQUEGUA,6,2020-08-31
2020-08-25,PIURA,8,2020-08-31
2020-08-25,PUNO,4,2020-08-31
2020-08-25,SAN MARTIN,2,2020-08-31
2020-08-25,TUMBES,1,2020-08-31
2020-08-25,UCAYALI,3,2020-08-31
2020-08-26,ANCASH,7,2020-08-31
2020-08-26,APURIMAC,1,2020-08-31
2020-08-26,AREQUIPA,15,2020-08-31
2020-08-26,AYACUCHO,3,2020-08-31
2020-08-26,CAJAMARCA,2,2020-08-31
2020-08-26,CALLAO,6,2020-08-31
2020-08-26,CUSCO,9,2020-08-31
2020-08-26,HUANUCO,2,2020-08-31
2020-08-26,ICA,5,2020-08-31
2020-08-26,JUNIN,8,2020-08-31
2020-08-26,LA LIBERTAD,7,2020-08-31
2020-08-26,LAMBAYEQUE,1,2020-08-31
2020-08-26,LIMA,72,2020-08-31
2020-08-26,MOQUEGUA,1,2020-08-31
2020-08-26,PASCO,1,2020-08-31
2020-08-26,PIURA,4,2020-08-31
2020-08-26,PUNO,4,2020-08-31
2020-08-26,SAN MARTIN,2,2020-08-31
2020-08-26,TACNA,2,2020-08-31
2020-08-26,TUMBES,1,2020-08-31
2020-08-27,ANCASH,4,2020-08-31
2020-08-27,APURIMAC,1,2020-08-31
2020-08-27,AREQUIPA,11,2020-08-31
2020-08-27,CAJAMARCA,1,2020-08-31
2020-08-27,CALLAO,12,2020-08-31
2020-08-27,CUSCO,13,2020-08-31
2020-08-27,HUANCAVELICA,3,2020-08-31
2020-08-27,HUANUCO,3,2020-08-31
2020-08-27,ICA,7,2020-08-31
2020-08-27,JUNIN,7,2020-08-31
2020-08-27,LA LIBERTAD,5,2020-08-31
2020-08-27,LAMBAYEQUE,1,2020-08-31
2020-08-27,LIMA,90,2020-08-31
2020-08-27,LORETO,2,2020-08-31
2020-08-27,MOQUEGUA,2,2020-08-31
2020-08-27,PASCO,2,2020-08-31
2020-08-27,PIURA,7,2020-08-31
2020-08-27,PUNO,8,2020-08-31
2020-08-27,SAN MARTIN,3,2020-08-31
2020-08-27,TACNA,11,2020-08-31
2020-08-27,TUMBES,1,2020-08-31
2020-08-28,ANCASH,4,2020-08-31
2020-08-28,APURIMAC,1,2020-08-31
2020-08-28,AREQUIPA,5,2020-08-31
2020-08-28,AYACUCHO,1,2020-08-31
2020-08-28,CAJAMARCA,3,2020-08-31
2020-08-28,CALLAO,7,2020-08-31
2020-08-28,CUSCO,8,2020-08-31
2020-08-28,HUANCAVELICA,2,2020-08-31
2020-08-28,ICA,5,2020-08-31
2020-08-28,JUNIN,9,2020-08-31
2020-08-28,LA LIBERTAD,6,2020-08-31
2020-08-28,LAMBAYEQUE,3,2020-08-31
2020-08-28,LIMA,65,2020-08-31
2020-08-28,LORETO,1,2020-08-31
2020-08-28,MOQUEGUA,2,2020-08-31
2020-08-28,PASCO,2,2020-08-31
2020-08-28,PIURA,3,2020-08-31
2020-08-28,PUNO,6,2020-08-31
2020-08-28,TACNA,2,2020-08-31
2020-08-28,UCAYALI,1,2020-08-31
2020-03-18,LIMA,1,2020-09-15
2020-03-19,LIMA,3,2020-09-15
2020-03-20,LIMA,2,2020-09-15
2020-03-21,PIURA,1,2020-09-15
2020-03-22,CALLAO,1,2020-09-15
2020-03-22,LORETO,1,2020-09-15
2020-03-23,LIMA,1,2020-09-15
2020-03-24,CUSCO,1,2020-09-15
2020-03-24,LA LIBERTAD,1,2020-09-15
2020-03-24,LIMA,2,2020-09-15
2020-03-26,LA LIBERTAD,1,2020-09-15
2020-03-26,LAMBAYEQUE,2,2020-09-15
2020-03-26,LIMA,3,2020-09-15
2020-03-27,CUSCO,2,2020-09-15
2020-03-27,LIMA,6,2020-09-15
2020-03-28,ANCASH,1,2020-09-15
2020-03-28,LIMA,3,2020-09-15
2020-03-29,AREQUIPA,1,2020-09-15
2020-03-29,CALLAO,2,2020-09-15
2020-03-29,LAMBAYEQUE,1,2020-09-15
2020-03-29,LIMA,7,2020-09-15
2020-03-29,PIURA,1,2020-09-15
2020-03-30,ICA,1,2020-09-15
2020-03-30,JUNIN,1,2020-09-15
2020-03-30,LAMBAYEQUE,2,2020-09-15
2020-03-30,LIMA,6,2020-09-15
2020-03-30,LORETO,2,2020-09-15
2020-03-30,TUMBES,1,2020-09-15
2020-03-31,AREQUIPA,1,2020-09-15
2020-03-31,CALLAO,2,2020-09-15
2020-03-31,LA LIBERTAD,1,2020-09-15
2020-03-31,LAMBAYEQUE,1,2020-09-15
2020-03-31,LIMA,13,2020-09-15
2020-03-31,LORETO,1,2020-09-15
2020-03-31,SAN MARTIN,1,2020-09-15
2020-04-01,CALLAO,3,2020-09-15
2020-04-01,ICA,1,2020-09-15
2020-04-01,LAMBAYEQUE,1,2020-09-15
2020-04-01,LIMA,7,2020-09-15
2020-04-01,TUMBES,1,2020-09-15
2020-04-02,CALLAO,2,2020-09-15
2020-04-02,CUSCO,1,2020-09-15
2020-04-02,ICA,1,2020-09-15
2020-04-02,LA LIBERTAD,1,2020-09-15
2020-04-02,LIMA,8,2020-09-15
2020-04-02,PIURA,1,2020-09-15
2020-04-02,TUMBES,1,2020-09-15
2020-04-03,CALLAO,1,2020-09-15
2020-04-03,ICA,1,2020-09-15
2020-04-03,LAMBAYEQUE,4,2020-09-15
2020-04-03,LIMA,25,2020-09-15
2020-04-03,PIURA,1,2020-09-15
2020-04-03,TUMBES,1,2020-09-15
2020-04-04,AREQUIPA,4,2020-09-15
2020-04-04,CALLAO,2,2020-09-15
2020-04-04,HUANCAVELICA,1,2020-09-15
2020-04-04,ICA,1,2020-09-15
2020-04-04,JUNIN,1,2020-09-15
2020-04-04,LA LIBERTAD,1,2020-09-15
2020-04-04,LAMBAYEQUE,5,2020-09-15
2020-04-04,LIMA,25,2020-09-15
2020-04-04,PIURA,4,2020-09-15
2020-04-04,UCAYALI,1,2020-09-15
2020-04-05,ANCASH,1,2020-09-15
2020-04-05,CALLAO,2,2020-09-15
2020-04-05,HUANUCO,1,2020-09-15
2020-04-05,LAMBAYEQUE,3,2020-09-15
2020-04-05,LIMA,7,2020-09-15
2020-04-05,LORETO,1,2020-09-15
2020-04-05,SAN MARTIN,1,2020-09-15
2020-04-06,CALLAO,5,2020-09-15
2020-04-06,LA LIBERTAD,2,2020-09-15
2020-04-06,LAMBAYEQUE,4,2020-09-15
2020-04-06,LIMA,16,2020-09-15
2020-04-06,PIURA,1,2020-09-15
2020-04-06,TUMBES,2,2020-09-15
2020-04-07,ANCASH,3,2020-09-15
2020-04-07,CALLAO,2,2020-09-15
2020-04-07,LAMBAYEQUE,2,2020-09-15
2020-04-07,LIMA,19,2020-09-15
2020-04-07,LORETO,1,2020-09-15
2020-04-07,PIURA,2,2020-09-15
2020-04-08,ANCASH,2,2020-09-15
2020-04-08,CALLAO,1,2020-09-15
2020-04-08,LA LIBERTAD,1,2020-09-15
2020-04-08,LAMBAYEQUE,10,2020-09-15
2020-04-08,LIMA,40,2020-09-15
2020-04-08,LORETO,1,2020-09-15
2020-04-08,PIURA,2,2020-09-15
2020-04-09,CALLAO,3,2020-09-15
2020-04-09,ICA,2,2020-09-15
2020-04-09,LAMBAYEQUE,10,2020-09-15
2020-04-09,LIMA,31,2020-09-15
2020-04-09,LORETO,2,2020-09-15
2020-04-09,PIURA,1,2020-09-15
2020-04-09,TUMBES,2,2020-09-15
2020-04-10,CALLAO,4,2020-09-15
2020-04-10,ICA,1,2020-09-15
2020-04-10,LAMBAYEQUE,15,2020-09-15
2020-04-10,LIMA,24,2020-09-15
2020-04-10,LORETO,2,2020-09-15
2020-04-10,PIURA,6,2020-09-15
2020-04-10,UCAYALI,1,2020-09-15
2020-04-11,CALLAO,3,2020-09-15
2020-04-11,ICA,2,2020-09-15
2020-04-11,LAMBAYEQUE,8,2020-09-15
2020-04-11,LIMA,27,2020-09-15
2020-04-11,LORETO,1,2020-09-15
2020-04-11,PIURA,3,2020-09-15
2020-04-11,TUMBES,1,2020-09-15
2020-04-12,ANCASH,2,2020-09-15
2020-04-12,AREQUIPA,1,2020-09-15
2020-04-12,CALLAO,4,2020-09-15
2020-04-12,ICA,1,2020-09-15
2020-04-12,LA LIBERTAD,3,2020-09-15
2020-04-12,LAMBAYEQUE,8,2020-09-15
2020-04-12,LIMA,40,2020-09-15
2020-04-12,LORETO,3,2020-09-15
2020-04-12,PIURA,4,2020-09-15
2020-04-12,TUMBES,1,2020-09-15
2020-04-13,ANCASH,3,2020-09-15
2020-04-13,AREQUIPA,2,2020-09-15
2020-04-13,CAJAMARCA,2,2020-09-15
2020-04-13,CALLAO,5,2020-09-15
2020-04-13,ICA,3,2020-09-15
2020-04-13,JUNIN,1,2020-09-15
2020-04-13,LA LIBERTAD,1,2020-09-15
2020-04-13,LAMBAYEQUE,5,2020-09-15
2020-04-13,LIMA,36,2020-09-15
2020-04-13,PIURA,6,2020-09-15
2020-04-13,TUMBES,2,2020-09-15
2020-04-14,ANCASH,3,2020-09-15
2020-04-14,CALLAO,6,2020-09-15
2020-04-14,ICA,2,2020-09-15
2020-04-14,JUNIN,2,2020-09-15
2020-04-14,LA LIBERTAD,3,2020-09-15
2020-04-14,LAMBAYEQUE,11,2020-09-15
2020-04-14,LIMA,49,2020-09-15
2020-04-14,LORETO,5,2020-09-15
2020-04-14,PIURA,6,2020-09-15
2020-04-15,ANCASH,3,2020-09-15
2020-04-15,AREQUIPA,1,2020-09-15
2020-04-15,CALLAO,3,2020-09-15
2020-04-15,ICA,1,2020-09-15
2020-04-15,LA LIBERTAD,3,2020-09-15
2020-04-15,LAMBAYEQUE,14,2020-09-15
2020-04-15,LIMA,56,2020-09-15
2020-04-15,LORETO,3,2020-09-15
2020-04-15,PIURA,6,2020-09-15
2020-04-15,UCAYALI,2,2020-09-15
2020-04-16,ANCASH,3,2020-09-15
2020-04-16,AREQUIPA,1,2020-09-15
2020-04-16,CAJAMARCA,1,2020-09-15
2020-04-16,CALLAO,8,2020-09-15
2020-04-16,ICA,1,2020-09-15
2020-04-16,LAMBAYEQUE,13,2020-09-15
2020-04-16,LIMA,62,2020-09-15
2020-04-16,LORETO,2,2020-09-15
2020-04-16,PIURA,7,2020-09-15
2020-04-16,UCAYALI,1,2020-09-15
2020-04-17,ANCASH,1,2020-09-15
2020-04-17,CALLAO,6,2020-09-15
2020-04-17,ICA,2,2020-09-15
2020-04-17,LA LIBERTAD,1,2020-09-15
2020-04-17,LAMBAYEQUE,19,2020-09-15
2020-04-17,LIMA,57,2020-09-15
2020-04-17,LORETO,4,2020-09-15
2020-04-17,PASCO,1,2020-09-15
2020-04-17,PIURA,6,2020-09-15
2020-04-17,TUMBES,1,2020-09-15
2020-04-18,ANCASH,5,2020-09-15
2020-04-18,CALLAO,8,2020-09-15
2020-04-18,ICA,1,2020-09-15
2020-04-18,JUNIN,2,2020-09-15
2020-04-18,LA LIBERTAD,1,2020-09-15
2020-04-18,LAMBAYEQUE,15,2020-09-15
2020-04-18,LIMA,59,2020-09-15
2020-04-18,LORETO,5,2020-09-15
2020-04-18,PIURA,6,2020-09-15
2020-04-18,TUMBES,1,2020-09-15
2020-04-18,UCAYALI,2,2020-09-15
2020-04-19,ANCASH,8,2020-09-15
2020-04-19,AREQUIPA,3,2020-09-15
2020-04-19,CALLAO,3,2020-09-15
2020-04-19,ICA,2,2020-09-15
2020-04-19,JUNIN,1,2020-09-15
2020-04-19,LA LIBERTAD,3,2020-09-15
2020-04-19,LAMBAYEQUE,8,2020-09-15
2020-04-19,LIMA,71,2020-09-15
2020-04-19,PIURA,8,2020-09-15
2020-04-19,SAN MARTIN,1,2020-09-15
2020-04-19,TUMBES,2,2020-09-15
2020-04-19,UCAYALI,4,2020-09-15
2020-04-20,ANCASH,4,2020-09-15
2020-04-20,AREQUIPA,1,2020-09-15
2020-04-20,CAJAMARCA,1,2020-09-15
2020-04-20,CALLAO,8,2020-09-15
2020-04-20,HUANCAVELICA,1,2020-09-15
2020-04-20,ICA,1,2020-09-15
2020-04-20,LA LIBERTAD,2,2020-09-15
2020-04-20,LAMBAYEQUE,11,2020-09-15
2020-04-20,LIMA,75,2020-09-15
2020-04-20,PIURA,7,2020-09-15
2020-04-20,PUNO,1,2020-09-15
2020-04-20,SAN MARTIN,1,2020-09-15
2020-04-20,TUMBES,1,2020-09-15
2020-04-20,UCAYALI,2,2020-09-15
2020-04-21,ANCASH,1,2020-09-15
2020-04-21,CALLAO,12,2020-09-15
2020-04-21,ICA,2,2020-09-15
2020-04-21,LAMBAYEQUE,10,2020-09-15
2020-04-21,LIMA,72,2020-09-15
2020-04-21,LORETO,2,2020-09-15
2020-04-21,PIURA,9,2020-09-15
2020-04-21,SAN MARTIN,1,2020-09-15
2020-04-21,TUMBES,2,2020-09-15
2020-04-21,UCAYALI,3,2020-09-15
2020-04-22,ANCASH,1,2020-09-15
2020-04-22,CALLAO,8,2020-09-15
2020-04-22,CUSCO,1,2020-09-15
2020-04-22,ICA,5,2020-09-15
2020-04-22,JUNIN,1,2020-09-15
2020-04-22,LA LIBERTAD,2,2020-09-15
2020-04-22,LAMBAYEQUE,16,2020-09-15
2020-04-22,LIMA,78,2020-09-15
2020-04-22,LORETO,10,2020-09-15
2020-04-22,PIURA,4,2020-09-15
2020-04-22,TUMBES,3,2020-09-15
2020-04-22,UCAYALI,8,2020-09-15
2020-04-23,ANCASH,8,2020-09-15
2020-04-23,AREQUIPA,1,2020-09-15
2020-04-23,CALLAO,12,2020-09-15
2020-04-23,CUSCO,1,2020-09-15
2020-04-23,ICA,5,2020-09-15
2020-04-23,JUNIN,1,2020-09-15
2020-04-23,LA LIBERTAD,4,2020-09-15
2020-04-23,LAMBAYEQUE,22,2020-09-15
2020-04-23,LIMA,56,2020-09-15
2020-04-23,LORETO,15,2020-09-15
2020-04-23,PIURA,7,2020-09-15
2020-04-23,TACNA,1,2020-09-15
2020-04-23,TUMBES,1,2020-09-15
2020-04-23,UCAYALI,3,2020-09-15
2020-04-24,ANCASH,7,2020-09-15
2020-04-24,CALLAO,17,2020-09-15
2020-04-24,ICA,2,2020-09-15
2020-04-24,LA LIBERTAD,1,2020-09-15
2020-04-24,LAMBAYEQUE,20,2020-09-15
2020-04-24,LIMA,68,2020-09-15
2020-04-24,LORETO,13,2020-09-15
2020-04-24,PIURA,12,2020-09-15
2020-04-24,TUMBES,3,2020-09-15
2020-04-24,UCAYALI,4,2020-09-15
2020-04-25,ANCASH,4,2020-09-15
2020-04-25,AREQUIPA,2,2020-09-15
2020-04-25,CAJAMARCA,1,2020-09-15
2020-04-25,CALLAO,6,2020-09-15
2020-04-25,ICA,5,2020-09-15
2020-04-25,JUNIN,1,2020-09-15
2020-04-25,LAMBAYEQUE,25,2020-09-15
2020-04-25,LIMA,62,2020-09-15
2020-04-25,LORETO,17,2020-09-15
2020-04-25,MADRE DE DIOS,1,2020-09-15
2020-04-25,PIURA,7,2020-09-15
2020-04-25,TUMBES,2,2020-09-15
2020-04-25,UCAYALI,7,2020-09-15
2020-04-26,ANCASH,5,2020-09-15
2020-04-26,CALLAO,12,2020-09-15
2020-04-26,CUSCO,1,2020-09-15
2020-04-26,ICA,3,2020-09-15
2020-04-26,JUNIN,2,2020-09-15
2020-04-26,LA LIBERTAD,7,2020-09-15
2020-04-26,LAMBAYEQUE,18,2020-09-15
2020-04-26,LIMA,78,2020-09-15
2020-04-26,LORETO,16,2020-09-15
2020-04-26,PIURA,13,2020-09-15
2020-04-26,TUMBES,1,2020-09-15
2020-04-26,UCAYALI,6,2020-09-15
2020-04-27,ANCASH,14,2020-09-15
2020-04-27,CAJAMARCA,2,2020-09-15
2020-04-27,CALLAO,9,2020-09-15
2020-04-27,ICA,3,2020-09-15
2020-04-27,JUNIN,1,2020-09-15
2020-04-27,LA LIBERTAD,3,2020-09-15
2020-04-27,LAMBAYEQUE,25,2020-09-15
2020-04-27,LIMA,82,2020-09-15
2020-04-27,LORETO,13,2020-09-15
2020-04-27,PIURA,13,2020-09-15
2020-04-27,SAN MARTIN,1,2020-09-15
2020-04-27,UCAYALI,1,2020-09-15
2020-04-28,ANCASH,2,2020-09-15
2020-04-28,CALLAO,8,2020-09-15
2020-04-28,ICA,5,2020-09-15
2020-04-28,LA LIBERTAD,7,2020-09-15
2020-04-28,LAMBAYEQUE,26,2020-09-15
2020-04-28,LIMA,81,2020-09-15
2020-04-28,LORETO,27,2020-09-15
2020-04-28,MOQUEGUA,1,2020-09-15
2020-04-28,PIURA,14,2020-09-15
2020-04-28,UCAYALI,3,2020-09-15
2020-04-29,ANCASH,4,2020-09-15
2020-04-29,CAJAMARCA,2,2020-09-15
2020-04-29,CALLAO,15,2020-09-15
2020-04-29,ICA,3,2020-09-15
2020-04-29,LA LIBERTAD,3,2020-09-15
2020-04-29,LAMBAYEQUE,21,2020-09-15
2020-04-29,LIMA,64,2020-09-15
2020-04-29,LORETO,27,2020-09-15
2020-04-29,PIURA,19,2020-09-15
2020-04-29,PUNO,1,2020-09-15
2020-04-29,SAN MARTIN,1,2020-09-15
2020-04-29,UCAYALI,2,2020-09-15
2020-04-30,ANCASH,8,2020-09-15
2020-04-30,CALLAO,16,2020-09-15
2020-04-30,HUANUCO,1,2020-09-15
2020-04-30,ICA,9,2020-09-15
2020-04-30,LA LIBERTAD,4,2020-09-15
