fecha_fallecimiento,departamento,provincia,n,corte
2020-06-26,TUMBES,CONTRALMIRANTE VILLAR,2,2020-11-16
2020-06-26,TUMBES,ZARUMILLA,1,2020-11-16
2020-06-27,AMAZONAS,BAGUA,4,2020-11-16
2020-06-27,AMAZONAS,CONDORCANQUI,1,2020-11-16
2020-06-27,ANCASH,HUARAZ,1,2020-11-16
2020-06-27,ANCASH,HUARI,1,2020-11-16
2020-06-27,ANCASH,PALLASCA,1,2020-11-16
2020-06-27,ANCASH,SANTA,6,2020-11-16
2020-06-27,AREQUIPA,AREQUIPA,5,2020-11-16
2020-06-27,AYACUCHO,CANGALLO,1,2020-11-16
2020-06-27,AYACUCHO,VILCAS HUAMAN,1,2020-11-16
2020-06-27,CAJAMARCA,CAJAMARCA,3,2020-11-16
2020-06-27,CAJAMARCA,CHOTA,2,2020-11-16
2020-06-27,CAJAMARCA,JAEN,4,2020-11-16
2020-06-27,CAJAMARCA,SAN MIGUEL,2,2020-11-16
2020-06-27,CALLAO,CALLAO,15,2020-11-16
2020-06-27,CUSCO,LA CONVENCION,1,2020-11-16
2020-06-27,HUANUCO,HUANUCO,2,2020-11-16
2020-06-27,HUANUCO,LEONCIO PRADO,1,2020-11-16
2020-06-27,ICA,CHINCHA,5,2020-11-16
2020-06-27,ICA,ICA,6,2020-11-16
2020-06-27,ICA,PISCO,3,2020-11-16
2020-06-27,JUNIN,CHANCHAMAYO,1,2020-11-16
2020-06-27,JUNIN,HUANCAYO,4,2020-11-16
2020-06-27,LA LIBERTAD,ASCOPE,2,2020-11-16
2020-06-27,LA LIBERTAD,CHEPEN,1,2020-11-16
2020-06-27,LA LIBERTAD,OTUZCO,3,2020-11-16
2020-06-27,LA LIBERTAD,PACASMAYO,1,2020-11-16
2020-06-27,LA LIBERTAD,PATAZ,1,2020-11-16
2020-06-27,LA LIBERTAD,TRUJILLO,27,2020-11-16
2020-06-27,LA LIBERTAD,VIRU,2,2020-11-16
2020-06-27,LAMBAYEQUE,CHICLAYO,10,2020-11-16
2020-06-27,LAMBAYEQUE,LAMBAYEQUE,3,2020-11-16
2020-06-27,LIMA,BARRANCA,1,2020-11-16
2020-06-27,LIMA,CAÑETE,4,2020-11-16
2020-06-27,LIMA,HUARAL,5,2020-11-16
2020-06-27,LIMA,HUAURA,12,2020-11-16
2020-06-27,LIMA,LIMA,79,2020-11-16
2020-06-27,LORETO,MAYNAS,1,2020-11-16
2020-06-27,LORETO,UCAYALI,1,2020-11-16
2020-06-27,MADRE DE DIOS,TAMBOPATA,1,2020-11-16
2020-06-27,MOQUEGUA,GENERAL SANCHEZ CERRO,1,2020-11-16
2020-06-27,MOQUEGUA,ILO,1,2020-11-16
2020-06-27,PIURA,AYABACA,1,2020-11-16
2020-06-27,PIURA,MORROPON,5,2020-11-16
2020-06-27,PIURA,PAITA,2,2020-11-16
2020-06-27,PIURA,PIURA,7,2020-11-16
2020-06-27,PIURA,SECHURA,2,2020-11-16
2020-06-27,PIURA,SULLANA,3,2020-11-16
2020-06-27,PIURA,TALARA,3,2020-11-16
2020-06-27,PUNO,HUANCANE,1,2020-11-16
2020-06-27,SAN MARTIN,MARISCAL CACERES,2,2020-11-16
2020-06-27,SAN MARTIN,MOYOBAMBA,2,2020-11-16
2020-06-27,SAN MARTIN,PICOTA,3,2020-11-16
2020-06-27,SAN MARTIN,SAN MARTIN,9,2020-11-16
2020-06-27,TACNA,TACNA,1,2020-11-16
2020-06-27,TUMBES,TUMBES,2,2020-11-16
2020-06-27,UCAYALI,CORONEL PORTILLO,2,2020-11-16
2020-06-27,UCAYALI,PADRE ABAD,1,2020-11-16
2020-06-28,AMAZONAS,BAGUA,1,2020-11-16
2020-06-28,AMAZONAS,CONDORCANQUI,3,2020-11-16
2020-06-28,AMAZONAS,UTCUBAMBA,1,2020-11-16
2020-06-28,ANCASH,CASMA,1,2020-11-16
2020-06-28,ANCASH,HUARAZ,6,2020-11-16
2020-06-28,ANCASH,SANTA,13,2020-11-16
2020-06-28,APURIMAC,ANDAHUAYLAS,1,2020-11-16
2020-06-28,APURIMAC,COTABAMBAS,1,2020-11-16
2020-06-28,AREQUIPA,AREQUIPA,14,2020-11-16
2020-06-28,AREQUIPA,ISLAY,1,2020-11-16
2020-06-28,AYACUCHO,HUAMANGA,2,2020-11-16
2020-06-28,AYACUCHO,LUCANAS,1,2020-11-16
2020-06-28,CAJAMARCA,CAJABAMBA,1,2020-11-16
2020-06-28,CAJAMARCA,CAJAMARCA,5,2020-11-16
2020-06-28,CAJAMARCA,CHOTA,1,2020-11-16
2020-06-28,CAJAMARCA,JAEN,4,2020-11-16
2020-06-28,CALLAO,CALLAO,8,2020-11-16
2020-06-28,CUSCO,CALCA,1,2020-11-16
2020-06-28,CUSCO,CUSCO,1,2020-11-16
2020-06-28,HUANUCO,HUANUCO,2,2020-11-16
2020-06-28,HUANUCO,LEONCIO PRADO,1,2020-11-16
2020-06-28,ICA,CHINCHA,9,2020-11-16
2020-06-28,ICA,ICA,6,2020-11-16
2020-06-28,ICA,NAZCA,1,2020-11-16
2020-06-28,ICA,PISCO,2,2020-11-16
2020-06-28,JUNIN,CHANCHAMAYO,1,2020-11-16
2020-06-28,JUNIN,HUANCAYO,1,2020-11-16
2020-06-28,LA LIBERTAD,ASCOPE,6,2020-11-16
2020-06-28,LA LIBERTAD,CHEPEN,2,2020-11-16
2020-06-28,LA LIBERTAD,PACASMAYO,2,2020-11-16
2020-06-28,LA LIBERTAD,PATAZ,3,2020-11-16
2020-06-28,LA LIBERTAD,TRUJILLO,23,2020-11-16
2020-06-28,LAMBAYEQUE,CHICLAYO,6,2020-11-16
2020-06-28,LAMBAYEQUE,EXTRANJERO,1,2020-11-16
2020-06-28,LAMBAYEQUE,FERREÑAFE,2,2020-11-16
2020-06-28,LAMBAYEQUE,LAMBAYEQUE,1,2020-11-16
2020-06-28,LIMA,BARRANCA,5,2020-11-16
2020-06-28,LIMA,CAÑETE,7,2020-11-16
2020-06-28,LIMA,HUARAL,6,2020-11-16
2020-06-28,LIMA,HUAROCHIRI,2,2020-11-16
2020-06-28,LIMA,HUAURA,8,2020-11-16
2020-06-28,LIMA,LIMA,83,2020-11-16
2020-06-28,LORETO,LORETO,1,2020-11-16
2020-06-28,LORETO,MAYNAS,2,2020-11-16
2020-06-28,MADRE DE DIOS,TAMBOPATA,3,2020-11-16
2020-06-28,PIURA,AYABACA,1,2020-11-16
2020-06-28,PIURA,MORROPON,3,2020-11-16
2020-06-28,PIURA,PIURA,7,2020-11-16
2020-06-28,PIURA,SULLANA,3,2020-11-16
2020-06-28,PIURA,TALARA,2,2020-11-16
2020-06-28,SAN MARTIN,BELLAVISTA,2,2020-11-16
2020-06-28,SAN MARTIN,LAMAS,1,2020-11-16
2020-06-28,SAN MARTIN,MARISCAL CACERES,4,2020-11-16
2020-06-28,SAN MARTIN,SAN MARTIN,10,2020-11-16
2020-06-28,TACNA,TACNA,1,2020-11-16
2020-06-28,UCAYALI,CORONEL PORTILLO,2,2020-11-16
2020-06-28,UCAYALI,PADRE ABAD,1,2020-11-16
2020-06-29,AMAZONAS,BAGUA,4,2020-11-16
2020-06-29,AMAZONAS,CONDORCANQUI,1,2020-11-16
2020-06-29,AMAZONAS,UTCUBAMBA,1,2020-11-16
2020-06-29,ANCASH,CASMA,1,2020-11-16
2020-06-29,ANCASH,HUARAZ,2,2020-11-16
2020-06-29,ANCASH,SANTA,10,2020-11-16
2020-06-29,APURIMAC,ABANCAY,1,2020-11-16
2020-06-29,AREQUIPA,AREQUIPA,8,2020-11-16
2020-06-29,AYACUCHO,HUAMANGA,2,2020-11-16
2020-06-29,CAJAMARCA,CAJAMARCA,6,2020-11-16
2020-06-29,CAJAMARCA,JAEN,4,2020-11-16
2020-06-29,CALLAO,CALLAO,6,2020-11-16
2020-06-29,CUSCO,CUSCO,1,2020-11-16
2020-06-29,HUANUCO,HUANUCO,4,2020-11-16
2020-06-29,HUANUCO,LEONCIO PRADO,6,2020-11-16
2020-06-29,ICA,CHINCHA,5,2020-11-16
2020-06-29,ICA,ICA,9,2020-11-16
2020-06-29,ICA,NAZCA,1,2020-11-16
2020-06-29,ICA,PISCO,1,2020-11-16
2020-06-29,JUNIN,HUANCAYO,2,2020-11-16
2020-06-29,JUNIN,JAUJA,1,2020-11-16
2020-06-29,LA LIBERTAD,ASCOPE,4,2020-11-16
2020-06-29,LA LIBERTAD,PACASMAYO,3,2020-11-16
2020-06-29,LA LIBERTAD,SANCHEZ CARRION,1,2020-11-16
2020-06-29,LA LIBERTAD,TRUJILLO,32,2020-11-16
2020-06-29,LAMBAYEQUE,CHICLAYO,5,2020-11-16
2020-06-29,LAMBAYEQUE,LAMBAYEQUE,1,2020-11-16
2020-06-29,LIMA,BARRANCA,1,2020-11-16
2020-06-29,LIMA,CAÑETE,4,2020-11-16
2020-06-29,LIMA,HUARAL,5,2020-11-16
2020-06-29,LIMA,HUAURA,5,2020-11-16
2020-06-29,LIMA,LIMA,62,2020-11-16
2020-06-29,LIMA,OYON,1,2020-11-16
2020-06-29,LIMA,YAUYOS,1,2020-11-16
2020-06-29,LORETO,LORETO,1,2020-11-16
2020-06-29,MADRE DE DIOS,TAHUAMANU,1,2020-11-16
2020-06-29,MADRE DE DIOS,TAMBOPATA,2,2020-11-16
2020-06-29,MOQUEGUA,ILO,3,2020-11-16
2020-06-29,MOQUEGUA,MARISCAL NIETO,1,2020-11-16
2020-06-29,PASCO,PASCO,1,2020-11-16
2020-06-29,PIURA,AYABACA,1,2020-11-16
2020-06-29,PIURA,MORROPON,2,2020-11-16
2020-06-29,PIURA,PAITA,1,2020-11-16
2020-06-29,PIURA,PIURA,7,2020-11-16
2020-06-29,PIURA,SECHURA,1,2020-11-16
2020-06-29,PIURA,SULLANA,3,2020-11-16
2020-06-29,PIURA,TALARA,2,2020-11-16
2020-06-29,PUNO,CARABAYA,1,2020-11-16
2020-06-29,PUNO,PUNO,1,2020-11-16
2020-06-29,SAN MARTIN,LAMAS,1,2020-11-16
2020-06-29,SAN MARTIN,MARISCAL CACERES,3,2020-11-16
2020-06-29,SAN MARTIN,MOYOBAMBA,1,2020-11-16
2020-06-29,SAN MARTIN,RIOJA,1,2020-11-16
2020-06-29,SAN MARTIN,SAN MARTIN,8,2020-11-16
2020-06-29,SAN MARTIN,TOCACHE,3,2020-11-16
2020-06-29,TUMBES,TUMBES,1,2020-11-16
2020-06-30,AMAZONAS,BAGUA,2,2020-11-16
2020-06-30,AMAZONAS,CONDORCANQUI,1,2020-11-16
2020-06-30,ANCASH,CASMA,1,2020-11-16
2020-06-30,ANCASH,HUARAZ,2,2020-11-16
2020-06-30,ANCASH,HUARMEY,2,2020-11-16
2020-06-30,ANCASH,POMABAMBA,1,2020-11-16
2020-06-30,ANCASH,SANTA,5,2020-11-16
2020-06-30,AREQUIPA,AREQUIPA,11,2020-11-16
2020-06-30,AYACUCHO,HUAMANGA,1,2020-11-16
2020-06-30,AYACUCHO,VICTOR FAJARDO,1,2020-11-16
2020-06-30,CAJAMARCA,CAJAMARCA,5,2020-11-16
2020-06-30,CAJAMARCA,JAEN,4,2020-11-16
2020-06-30,CALLAO,CALLAO,8,2020-11-16
2020-06-30,CUSCO,LA CONVENCION,1,2020-11-16
2020-06-30,HUANCAVELICA,CHURCAMPA,1,2020-11-16
2020-06-30,ICA,CHINCHA,5,2020-11-16
2020-06-30,ICA,ICA,8,2020-11-16
2020-06-30,ICA,NAZCA,1,2020-11-16
2020-06-30,ICA,PISCO,4,2020-11-16
2020-06-30,JUNIN,CHANCHAMAYO,1,2020-11-16
2020-06-30,JUNIN,HUANCAYO,1,2020-11-16
2020-06-30,LA LIBERTAD,ASCOPE,9,2020-11-16
2020-06-30,LA LIBERTAD,CHEPEN,3,2020-11-16
2020-06-30,LA LIBERTAD,PACASMAYO,1,2020-11-16
2020-06-30,LA LIBERTAD,TRUJILLO,25,2020-11-16
2020-06-30,LA LIBERTAD,VIRU,4,2020-11-16
2020-06-30,LAMBAYEQUE,CHICLAYO,3,2020-11-16
2020-06-30,LAMBAYEQUE,LAMBAYEQUE,1,2020-11-16
2020-06-30,LIMA,BARRANCA,7,2020-11-16
2020-06-30,LIMA,CAÑETE,3,2020-11-16
2020-06-30,LIMA,HUARAL,4,2020-11-16
2020-06-30,LIMA,HUAROCHIRI,1,2020-11-16
2020-06-30,LIMA,HUAURA,5,2020-11-16
2020-06-30,LIMA,LIMA,81,2020-11-16
2020-06-30,LORETO,PUTUMAYO,1,2020-11-16
2020-06-30,MADRE DE DIOS,TAHUAMANU,1,2020-11-16
2020-06-30,MADRE DE DIOS,TAMBOPATA,3,2020-11-16
2020-06-30,MOQUEGUA,ILO,1,2020-11-16
2020-06-30,MOQUEGUA,MARISCAL NIETO,1,2020-11-16
2020-06-30,PASCO,OXAPAMPA,1,2020-11-16
2020-06-30,PASCO,PASCO,2,2020-11-16
2020-06-30,PIURA,HUANCABAMBA,2,2020-11-16
2020-06-30,PIURA,PAITA,3,2020-11-16
2020-06-30,PIURA,PIURA,8,2020-11-16
2020-06-30,PIURA,SULLANA,3,2020-11-16
2020-06-30,PUNO,SAN ROMAN,1,2020-11-16
2020-06-30,SAN MARTIN,MARISCAL CACERES,1,2020-11-16
2020-06-30,SAN MARTIN,MOYOBAMBA,2,2020-11-16
2020-06-30,SAN MARTIN,PICOTA,1,2020-11-16
2020-06-30,SAN MARTIN,RIOJA,1,2020-11-16
2020-06-30,SAN MARTIN,SAN MARTIN,6,2020-11-16
2020-06-30,SAN MARTIN,TOCACHE,1,2020-11-16
2020-06-30,TACNA,TACNA,2,2020-11-16
2020-06-30,TUMBES,CONTRALMIRANTE VILLAR,1,2020-11-16
2020-06-30,TUMBES,TUMBES,1,2020-11-16
2020-06-30,UCAYALI,CORONEL PORTILLO,3,2020-11-16
2020-07-01,AMAZONAS,CONDORCANQUI,2,2020-11-16
2020-07-01,ANCASH,BOLOGNESI,1,2020-11-16
2020-07-01,ANCASH,CASMA,1,2020-11-16
2020-07-01,ANCASH,HUARAZ,2,2020-11-16
2020-07-01,ANCASH,PALLASCA,1,2020-11-16
2020-07-01,ANCASH,SANTA,4,2020-11-16
2020-07-01,AREQUIPA,AREQUIPA,16,2020-11-16
2020-07-01,AYACUCHO,PARINACOCHAS,1,2020-11-16
2020-07-01,CAJAMARCA,CAJAMARCA,3,2020-11-16
2020-07-01,CAJAMARCA,CUTERVO,1,2020-11-16
2020-07-01,CAJAMARCA,SAN MIGUEL,2,2020-11-16
2020-07-01,CALLAO,CALLAO,10,2020-11-16
2020-07-01,HUANUCO,HUANUCO,3,2020-11-16
2020-07-01,HUANUCO,LEONCIO PRADO,2,2020-11-16
2020-07-01,ICA,CHINCHA,3,2020-11-16
2020-07-01,ICA,ICA,5,2020-11-16
2020-07-01,ICA,PISCO,4,2020-11-16
2020-07-01,JUNIN,HUANCAYO,5,2020-11-16
2020-07-01,JUNIN,JUNIN,1,2020-11-16
2020-07-01,LA LIBERTAD,ASCOPE,2,2020-11-16
2020-07-01,LA LIBERTAD,TRUJILLO,22,2020-11-16
2020-07-01,LA LIBERTAD,VIRU,3,2020-11-16
2020-07-01,LAMBAYEQUE,CHICLAYO,4,2020-11-16
2020-07-01,LAMBAYEQUE,LAMBAYEQUE,1,2020-11-16
2020-07-01,LIMA,CAÑETE,1,2020-11-16
2020-07-01,LIMA,CANTA,1,2020-11-16
2020-07-01,LIMA,HUARAL,6,2020-11-16
2020-07-01,LIMA,HUAURA,8,2020-11-16
2020-07-01,LIMA,LIMA,64,2020-11-16
2020-07-01,LORETO,MAYNAS,1,2020-11-16
2020-07-01,MADRE DE DIOS,TAMBOPATA,5,2020-11-16
2020-07-01,MOQUEGUA,ILO,2,2020-11-16
2020-07-01,PIURA,MORROPON,2,2020-11-16
2020-07-01,PIURA,PAITA,2,2020-11-16
2020-07-01,PIURA,PIURA,5,2020-11-16
2020-07-01,PIURA,SULLANA,1,2020-11-16
2020-07-01,PUNO,HUANCANE,1,2020-11-16
2020-07-01,PUNO,SAN ROMAN,2,2020-11-16
2020-07-01,SAN MARTIN,EL DORADO,2,2020-11-16
2020-07-01,SAN MARTIN,MARISCAL CACERES,1,2020-11-16
2020-07-01,SAN MARTIN,MOYOBAMBA,1,2020-11-16
2020-07-01,SAN MARTIN,PICOTA,1,2020-11-16
2020-07-01,SAN MARTIN,SAN MARTIN,4,2020-11-16
2020-07-01,TUMBES,TUMBES,2,2020-11-16
2020-07-01,UCAYALI,PADRE ABAD,1,2020-11-16
2020-07-02,AMAZONAS,BAGUA,1,2020-11-16
2020-07-02,AMAZONAS,BONGARA,1,2020-11-16
2020-07-02,ANCASH,HUARAZ,1,2020-11-16
2020-07-02,ANCASH,SANTA,7,2020-11-16
2020-07-02,APURIMAC,ANDAHUAYLAS,1,2020-11-16
2020-07-02,AREQUIPA,AREQUIPA,8,2020-11-16
2020-07-02,AREQUIPA,CARAVELI,2,2020-11-16
2020-07-02,AYACUCHO,PAUCAR DEL SARA SARA,1,2020-11-16
2020-07-02,CAJAMARCA,CAJAMARCA,4,2020-11-16
2020-07-02,CAJAMARCA,JAEN,5,2020-11-16
2020-07-02,CAJAMARCA,SAN MIGUEL,1,2020-11-16
2020-07-02,CALLAO,CALLAO,3,2020-11-16
2020-07-02,HUANCAVELICA,HUAYTARA,1,2020-11-16
2020-07-02,HUANUCO,HUANUCO,2,2020-11-16
2020-07-02,HUANUCO,LEONCIO PRADO,1,2020-11-16
2020-07-02,ICA,CHINCHA,2,2020-11-16
2020-07-02,ICA,ICA,2,2020-11-16
2020-07-02,ICA,PALPA,1,2020-11-16
2020-07-02,ICA,PISCO,1,2020-11-16
2020-07-02,JUNIN,HUANCAYO,2,2020-11-16
2020-07-02,JUNIN,JAUJA,1,2020-11-16
2020-07-02,JUNIN,YAULI,1,2020-11-16
2020-07-02,LA LIBERTAD,ASCOPE,2,2020-11-16
2020-07-02,LA LIBERTAD,CHEPEN,1,2020-11-16
2020-07-02,LA LIBERTAD,PACASMAYO,1,2020-11-16
2020-07-02,LA LIBERTAD,SANCHEZ CARRION,1,2020-11-16
2020-07-02,LA LIBERTAD,TRUJILLO,23,2020-11-16
2020-07-02,LA LIBERTAD,VIRU,2,2020-11-16
2020-07-02,LAMBAYEQUE,CHICLAYO,7,2020-11-16
2020-07-02,LAMBAYEQUE,LAMBAYEQUE,1,2020-11-16
2020-07-02,LIMA,BARRANCA,3,2020-11-16
2020-07-02,LIMA,CAÑETE,3,2020-11-16
2020-07-02,LIMA,HUARAL,3,2020-11-16
2020-07-02,LIMA,HUAURA,6,2020-11-16
2020-07-02,LIMA,LIMA,66,2020-11-16
2020-07-02,LORETO,LORETO,1,2020-11-16
2020-07-02,MADRE DE DIOS,TAMBOPATA,2,2020-11-16
2020-07-02,PIURA,HUANCABAMBA,2,2020-11-16
2020-07-02,PIURA,PAITA,1,2020-11-16
2020-07-02,PIURA,PIURA,6,2020-11-16
2020-07-02,PIURA,SECHURA,1,2020-11-16
2020-07-02,PIURA,SULLANA,3,2020-11-16
2020-07-02,PUNO,PUNO,1,2020-11-16
2020-07-02,PUNO,SAN ROMAN,1,2020-11-16
2020-07-02,SAN MARTIN,BELLAVISTA,1,2020-11-16
2020-07-02,SAN MARTIN,LAMAS,1,2020-11-16
2020-07-02,SAN MARTIN,MOYOBAMBA,1,2020-11-16
2020-07-02,SAN MARTIN,RIOJA,1,2020-11-16
2020-07-02,SAN MARTIN,SAN MARTIN,4,2020-11-16
2020-07-02,TACNA,TACNA,1,2020-11-16
2020-07-02,TUMBES,TUMBES,2,2020-11-16
2020-07-02,UCAYALI,CORONEL PORTILLO,1,2020-11-16
2020-07-03,AMAZONAS,BAGUA,3,2020-11-16
2020-07-03,ANCASH,CARHUAZ,1,2020-11-16
2020-07-03,ANCASH,CASMA,1,2020-11-16
2020-07-03,ANCASH,HUARAZ,2,2020-11-16
2020-07-03,ANCASH,SANTA,4,2020-11-16
2020-07-03,AREQUIPA,AREQUIPA,12,2020-11-16
2020-07-03,AYACUCHO,HUAMANGA,2,2020-11-16
2020-07-03,AYACUCHO,VICTOR FAJARDO,1,2020-11-16
2020-07-03,CAJAMARCA,CAJAMARCA,5,2020-11-16
2020-07-03,CAJAMARCA,CELENDIN,1,2020-11-16
2020-07-03,CAJAMARCA,CUTERVO,1,2020-11-16
2020-07-03,CAJAMARCA,JAEN,1,2020-11-16
2020-07-03,CALLAO,CALLAO,4,2020-11-16
2020-07-03,CUSCO,CUSCO,1,2020-11-16
2020-07-03,HUANUCO,HUANUCO,1,2020-11-16
2020-07-03,HUANUCO,LEONCIO PRADO,2,2020-11-16
2020-07-03,ICA,CHINCHA,4,2020-11-16
2020-07-03,ICA,ICA,6,2020-11-16
2020-07-03,ICA,PISCO,1,2020-11-16
2020-07-03,JUNIN,CHANCHAMAYO,2,2020-11-16
2020-07-03,JUNIN,CHUPACA,1,2020-11-16
2020-07-03,JUNIN,HUANCAYO,3,2020-11-16
2020-07-03,LA LIBERTAD,ASCOPE,1,2020-11-16
2020-07-03,LA LIBERTAD,PACASMAYO,1,2020-11-16
2020-07-03,LA LIBERTAD,PATAZ,1,2020-11-16
2020-07-03,LA LIBERTAD,SANCHEZ CARRION,1,2020-11-16
2020-07-03,LA LIBERTAD,TRUJILLO,16,2020-11-16
2020-07-03,LA LIBERTAD,VIRU,1,2020-11-16
2020-07-03,LAMBAYEQUE,CHICLAYO,3,2020-11-16
2020-07-03,LAMBAYEQUE,LAMBAYEQUE,1,2020-11-16
2020-07-03,LIMA,BARRANCA,3,2020-11-16
2020-07-03,LIMA,CAÑETE,1,2020-11-16
2020-07-03,LIMA,HUARAL,1,2020-11-16
2020-07-03,LIMA,HUAURA,6,2020-11-16
2020-07-03,LIMA,LIMA,82,2020-11-16
2020-07-03,LIMA,YAUYOS,1,2020-11-16
2020-07-03,LORETO,MAYNAS,1,2020-11-16
2020-07-03,LORETO,UCAYALI,1,2020-11-16
2020-07-03,MADRE DE DIOS,TAMBOPATA,1,2020-11-16
2020-07-03,MOQUEGUA,MARISCAL NIETO,2,2020-11-16
2020-07-03,PASCO,OXAPAMPA,1,2020-11-16
2020-07-03,PIURA,PAITA,2,2020-11-16
2020-07-03,PIURA,PIURA,2,2020-11-16
2020-07-03,PIURA,SULLANA,1,2020-11-16
2020-07-03,PUNO,MOHO,1,2020-11-16
2020-07-03,SAN MARTIN,MARISCAL CACERES,3,2020-11-16
2020-07-03,SAN MARTIN,SAN MARTIN,2,2020-11-16
2020-07-04,AMAZONAS,BAGUA,2,2020-11-16
2020-07-04,AMAZONAS,UTCUBAMBA,1,2020-11-16
2020-07-04,ANCASH,HUARAZ,1,2020-11-16
2020-07-04,ANCASH,SANTA,1,2020-11-16
2020-07-04,AREQUIPA,AREQUIPA,6,2020-11-16
2020-07-04,AREQUIPA,CAMANA,1,2020-11-16
2020-07-04,AYACUCHO,HUAMANGA,2,2020-11-16
2020-07-04,CAJAMARCA,CAJAMARCA,3,2020-11-16
2020-07-04,CAJAMARCA,JAEN,3,2020-11-16
2020-07-04,CALLAO,CALLAO,8,2020-11-16
2020-07-04,CUSCO,LA CONVENCION,1,2020-11-16
2020-07-04,HUANCAVELICA,ANGARAES,1,2020-11-16
2020-07-04,HUANCAVELICA,CHURCAMPA,1,2020-11-16
2020-07-04,HUANUCO,AMBO,1,2020-11-16
2020-07-04,HUANUCO,LEONCIO PRADO,4,2020-11-16
2020-07-04,ICA,CHINCHA,6,2020-11-16
2020-07-04,ICA,ICA,7,2020-11-16
2020-07-04,ICA,NAZCA,1,2020-11-16
2020-07-04,ICA,PISCO,2,2020-11-16
2020-07-04,JUNIN,CHANCHAMAYO,2,2020-11-16
2020-07-04,JUNIN,HUANCAYO,3,2020-11-16
2020-07-04,JUNIN,SATIPO,1,2020-11-16
2020-07-04,LA LIBERTAD,ASCOPE,4,2020-11-16
2020-07-04,LA LIBERTAD,PACASMAYO,1,2020-11-16
2020-07-04,LA LIBERTAD,TRUJILLO,9,2020-11-16
2020-07-04,LIMA,BARRANCA,1,2020-11-16
2020-07-04,LIMA,CAÑETE,1,2020-11-16
2020-07-04,LIMA,HUARAL,2,2020-11-16
2020-07-04,LIMA,HUAROCHIRI,1,2020-11-16
2020-07-04,LIMA,HUAURA,2,2020-11-16
2020-07-04,LIMA,LIMA,70,2020-11-16
2020-07-04,LORETO,DATEM DEL MARAÑON,1,2020-11-16
2020-07-04,MOQUEGUA,ILO,2,2020-11-16
2020-07-04,MOQUEGUA,MARISCAL NIETO,1,2020-11-16
2020-07-04,PIURA,PAITA,1,2020-11-16
2020-07-04,PIURA,PIURA,1,2020-11-16
2020-07-04,PIURA,SULLANA,1,2020-11-16
2020-07-04,SAN MARTIN,BELLAVISTA,1,2020-11-16
2020-07-04,SAN MARTIN,SAN MARTIN,5,2020-11-16
2020-07-04,TACNA,TACNA,1,2020-11-16
2020-07-05,AMAZONAS,BAGUA,3,2020-11-16
2020-07-05,ANCASH,CASMA,1,2020-11-16
2020-07-05,ANCASH,HUARAZ,2,2020-11-16
2020-07-05,ANCASH,SANTA,4,2020-11-16
2020-07-05,AREQUIPA,AREQUIPA,14,2020-11-16
2020-07-05,AYACUCHO,HUAMANGA,2,2020-11-16
2020-07-05,CAJAMARCA,CAJAMARCA,4,2020-11-16
2020-07-05,CAJAMARCA,CUTERVO,1,2020-11-16
2020-07-05,CAJAMARCA,JAEN,6,2020-11-16
2020-07-05,CALLAO,CALLAO,6,2020-11-16
2020-07-05,CUSCO,CUSCO,1,2020-11-16
2020-07-05,HUANCAVELICA,HUAYTARA,1,2020-11-16
2020-07-05,HUANUCO,HUANUCO,3,2020-11-16
2020-07-05,ICA,CHINCHA,2,2020-11-16
2020-07-05,ICA,ICA,5,2020-11-16
2020-07-05,ICA,NAZCA,2,2020-11-16
2020-07-05,ICA,PISCO,1,2020-11-16
2020-07-05,JUNIN,CHANCHAMAYO,1,2020-11-16
2020-07-05,JUNIN,HUANCAYO,4,2020-11-16
2020-07-05,LA LIBERTAD,ASCOPE,4,2020-11-16
2020-07-05,LA LIBERTAD,GRAN CHIMU,1,2020-11-16
2020-07-05,LA LIBERTAD,PACASMAYO,1,2020-11-16
2020-07-05,LA LIBERTAD,TRUJILLO,7,2020-11-16
2020-07-05,LA LIBERTAD,VIRU,1,2020-11-16
2020-07-05,LAMBAYEQUE,CHICLAYO,3,2020-11-16
2020-07-05,LAMBAYEQUE,FERREÑAFE,1,2020-11-16
2020-07-05,LAMBAYEQUE,LAMBAYEQUE,2,2020-11-16
2020-07-05,LIMA,BARRANCA,2,2020-11-16
2020-07-05,LIMA,HUAROCHIRI,1,2020-11-16
2020-07-05,LIMA,HUAURA,2,2020-11-16
2020-07-05,LIMA,LIMA,73,2020-11-16
2020-07-05,MADRE DE DIOS,TAMBOPATA,3,2020-11-16
2020-07-05,MOQUEGUA,ILO,1,2020-11-16
2020-07-05,PASCO,PASCO,1,2020-11-16
2020-07-05,PIURA,MORROPON,1,2020-11-16
2020-07-05,PIURA,PIURA,3,2020-11-16
2020-07-05,PIURA,SULLANA,1,2020-11-16
2020-07-05,PIURA,TALARA,1,2020-11-16
2020-07-05,PUNO,AZANGARO,1,2020-11-16
2020-07-05,PUNO,SAN ANTONIO DE PUTINA,1,2020-11-16
2020-07-05,PUNO,YUNGUYO,1,2020-11-16
2020-07-05,SAN MARTIN,EL DORADO,1,2020-11-16
2020-07-05,SAN MARTIN,HUALLAGA,1,2020-11-16
2020-07-05,SAN MARTIN,LAMAS,1,2020-11-16
2020-07-05,SAN MARTIN,SAN MARTIN,4,2020-11-16
2020-07-05,SAN MARTIN,TOCACHE,1,2020-11-16
2020-07-05,UCAYALI,CORONEL PORTILLO,3,2020-11-16
